,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
376,2021-01-11,-0.03309076645920349,-1.0409169987652613,1.146892957629683,-0.03309076645920349,-0.03309076645920349,0.1225063399146034,0.1225063399146034,0.1225063399146034,0.09696487492083503,0.09696487492083503,0.09696487492083503,0.02554146499376837,0.02554146499376837,0.02554146499376837,0.0,0.0,0.0,0.08941557345539991
377,2021-01-12,-0.03314063921473447,-1.056067437565444,1.1989675378632287,-0.03314063921473447,-0.03314063921473447,0.09125081794725795,0.09125081794725795,0.09125081794725795,0.07044047010631922,0.07044047010631922,0.07044047010631922,0.02081034784093872,0.02081034784093872,0.02081034784093872,0.0,0.0,0.0,0.05811017873252348
378,2021-01-13,-0.033190511970265464,-1.0695338673749124,1.076977985098735,-0.033190511970265464,-0.033190511970265464,0.07662594837651993,0.07662594837651993,0.07662594837651993,0.063555275242676,0.063555275242676,0.063555275242676,0.013070673133843939,0.013070673133843939,0.013070673133843939,0.0,0.0,0.0,0.04343543640625446
379,2021-01-14,-0.03324038472579645,-1.0985444294534656,1.0532384759160398,-0.03324038472579645,-0.03324038472579645,0.018616625407123936,0.018616625407123936,0.018616625407123936,0.01611139299450751,0.01611139299450751,0.01611139299450751,0.0025052324126164254,0.0025052324126164254,0.0025052324126164254,0.0,0.0,0.0,-0.014623759318672512
380,2021-01-15,-0.03329025748132743,-1.2217567949748476,1.0104619568505968,-0.03329025748132743,-0.03329025748132743,-0.03975726768382526,-0.03975726768382526,-0.03975726768382526,-0.029077758308873346,-0.029077758308873346,-0.029077758308873346,-0.010679509374951919,-0.010679509374951919,-0.010679509374951919,0.0,0.0,0.0,-0.0730475251651527
381,2021-01-16,-0.03334013023685842,-1.2244590524100245,0.9601575201757564,-0.03334013023685842,-0.03334013023685842,-0.1318855465983801,-0.1318855465983801,-0.1318855465983801,-0.10563033901113353,-0.10563033901113353,-0.10563033901113353,-0.026255207587246556,-0.026255207587246556,-0.026255207587246556,0.0,0.0,0.0,-0.1652256768352385
382,2021-01-17,-0.0333900029923894,-1.247417667870922,0.8578598578288463,-0.0333900029923894,-0.0333900029923894,-0.1563370479568783,-0.1563370479568783,-0.1563370479568783,-0.11236391594481346,-0.11236391594481346,-0.11236391594481346,-0.043973132012064854,-0.043973132012064854,-0.043973132012064854,0.0,0.0,0.0,-0.1897270509492677
383,2021-01-18,-0.03343987574792039,-1.1461079567611872,1.1605218468410454,-0.03343987574792039,-0.03343987574792039,0.033399469222458525,0.033399469222458525,0.033399469222458525,0.09696487492090877,0.09696487492090877,0.09696487492090877,-0.06356540569845025,-0.06356540569845025,-0.06356540569845025,0.0,0.0,0.0,-4.040652546186824e-05
384,2021-01-19,-0.03348974850345137,-1.1432029282139737,1.0518883056490718,-0.03348974850345137,-0.03348974850345137,-0.014305585323196545,-0.014305585323196545,-0.014305585323196545,0.07044047010630733,0.07044047010630733,0.07044047010630733,-0.08474605542950388,-0.08474605542950388,-0.08474605542950388,0.0,0.0,0.0,-0.04779533382664791
385,2021-01-20,-0.033539621258982355,-1.1736386518196302,0.9992451569809203,-0.033539621258982355,-0.033539621258982355,-0.04365668439657392,-0.04365668439657392,-0.04365668439657392,0.06355527524260542,0.06355527524260542,0.06355527524260542,-0.10721195963917933,-0.10721195963917933,-0.10721195963917933,0.0,0.0,0.0,-0.07719630565555627
386,2021-01-21,-0.033589494014513346,-1.2258348979237699,0.9715654149811761,-0.033589494014513346,-0.033589494014513346,-0.11453240087435435,-0.11453240087435435,-0.11453240087435435,0.01611139299432964,0.01611139299432964,0.01611139299432964,-0.130643793868684,-0.130643793868684,-0.130643793868684,0.0,0.0,0.0,-0.14812189488886768
387,2021-01-22,-0.03363936677004433,-1.285377290260944,0.8651152223965405,-0.03363936677004433,-0.03363936677004433,-0.18378484123574607,-0.18378484123574607,-0.18378484123574607,-0.029077758308601237,-0.029077758308601237,-0.029077758308601237,-0.15470708292714483,-0.15470708292714483,-0.15470708292714483,0.0,0.0,0.0,-0.2174242080057904
388,2021-01-23,-0.033689239525575315,-1.4528544853969088,0.8665598036058074,-0.033689239525575315,-0.033689239525575315,-0.28468381134822357,-0.28468381134822357,-0.28468381134822357,-0.10563033901132504,-0.10563033901132504,-0.10563033901132504,-0.17905347233689856,-0.17905347233689856,-0.17905347233689856,0.0,0.0,0.0,-0.31837305087379886
389,2021-01-24,-0.0337391122811063,-1.5066480571119558,0.8498690458883161,-0.0337391122811063,-0.0337391122811063,-0.3156862450952262,-0.3156862450952262,-0.3156862450952262,-0.11236391594462664,-0.11236391594462664,-0.11236391594462664,-0.20332232915059956,-0.20332232915059956,-0.20332232915059956,0.0,0.0,0.0,-0.3494253573763325
390,2021-01-25,-0.03378898503663729,-1.2265113596924346,0.956563207057688,-0.03378898503663729,-0.03378898503663729,-0.13017789891760076,-0.13017789891760076,-0.13017789891760076,0.09696487492101953,0.09696487492101953,0.09696487492101953,-0.22714277383862028,-0.22714277383862028,-0.22714277383862028,0.0,0.0,0.0,-0.16396688395423806
391,2021-01-26,-0.03383885779216827,-1.3741988237833627,0.8224766971437897,-0.03383885779216827,-0.03383885779216827,-0.17969576075800664,-0.17969576075800664,-0.17969576075800664,0.07044047010629548,0.07044047010629548,0.07044047010629548,-0.25013623086430214,-0.25013623086430214,-0.25013623086430214,0.0,0.0,0.0,-0.21353461855017491
392,2021-01-27,-0.03388873054769925,-1.400304373961122,0.8852253132495982,-0.03388873054769925,-0.03388873054769925,-0.20836429098818016,-0.20836429098818016,-0.20836429098818016,0.06355527524271103,0.06355527524271103,0.06355527524271103,-0.2719195662308912,-0.2719195662308912,-0.2719195662308912,0.0,0.0,0.0,-0.2422530215358794
393,2021-01-28,-0.033938603303230244,-1.4390152598689039,0.8283613785637769,-0.033938603303230244,-0.033938603303230244,-0.27599746334591335,-0.27599746334591335,-0.27599746334591335,0.016111392994373412,0.016111392994373412,0.016111392994373412,-0.29210885634028677,-0.29210885634028677,-0.29210885634028677,0.0,0.0,0.0,-0.3099360666491436
394,2021-01-29,-0.03398847605876123,-1.4850152491962665,0.6588355924098,-0.03398847605876123,-0.03398847605876123,-0.3394015630805902,-0.3394015630805902,-0.3394015630805902,-0.02907775830849566,-0.02907775830849566,-0.02907775830849566,-0.3103238047720946,-0.3103238047720946,-0.3103238047720946,0.0,0.0,0.0,-0.3733900391393514
395,2021-01-30,-0.03403834881429221,-1.6111744076755858,0.6407205883827796,-0.03403834881429221,-0.03403834881429221,-0.4318231320816338,-0.4318231320816338,-0.4318231320816338,-0.105630339011324,-0.105630339011324,-0.105630339011324,-0.3261927930703098,-0.3261927930703098,-0.3261927930703098,0.0,0.0,0.0,-0.46586148089592605
396,2021-01-31,-0.0340882215698232,-1.5528763104844814,0.5785291846956169,-0.0340882215698232,-0.0340882215698232,-0.4517224353616022,-0.4517224353616022,-0.4517224353616022,-0.11236391594455697,-0.11236391594455697,-0.11236391594455697,-0.3393585194170453,-0.3393585194170453,-0.3393585194170453,0.0,0.0,0.0,-0.48581065693142544
397,2021-02-01,-0.03413809432535419,-1.4532044769486192,0.8905270094188953,-0.03413809432535419,-0.03413809432535419,-0.25251927147007563,-0.25251927147007563,-0.25251927147007563,0.09696487492109325,0.09696487492109325,0.09696487492109325,-0.34948414639116887,-0.34948414639116887,-0.34948414639116887,0.0,0.0,0.0,-0.28665736579542983
398,2021-02-02,-0.03418796708088517,-1.3323330663538404,0.7598951310263957,-0.03418796708088517,-0.03418796708088517,-0.2858193769964627,-0.2858193769964627,-0.2858193769964627,0.07044047010645403,0.07044047010645403,0.07044047010645403,-0.35625984710291675,-0.35625984710291675,-0.35625984710291675,0.0,0.0,0.0,-0.3200073440773479
399,2021-02-03,-0.03423783983641615,-1.4070183601808683,0.7965701029995991,-0.03423783983641615,-0.03423783983641615,-0.29585433388823895,-0.29585433388823895,-0.29585433388823895,0.06355527524264046,0.06355527524264046,0.06355527524264046,-0.35940960913087944,-0.35940960913087944,-0.35940960913087944,0.0,0.0,0.0,-0.3300921737246551
400,2021-02-04,-0.034287712591947135,-1.4124788261829009,0.7372110898397138,-0.034287712591947135,-0.034287712591947135,-0.3425867360883908,-0.3425867360883908,-0.3425867360883908,0.016111392994195547,0.016111392994195547,0.016111392994195547,-0.35869812908258636,-0.35869812908258636,-0.35869812908258636,0.0,0.0,0.0,-0.3768744486803379
401,2021-02-05,-0.034337585347478126,-1.4592451563982765,0.6412600373558789,-0.034337585347478126,-0.034337585347478126,-0.3830153667141539,-0.3830153667141539,-0.3830153667141539,-0.029077758308849847,-0.029077758308849847,-0.029077758308849847,-0.3539376084053041,-0.3539376084053041,-0.3539376084053041,0.0,0.0,0.0,-0.41735295206163203
402,2021-02-06,-0.03438745810300911,-1.5891158285650089,0.6328812148646514,-0.03438745810300911,-0.03438745810300911,-0.45062458331954486,-0.45062458331954486,-0.45062458331954486,-0.10563033901070222,-0.10563033901070222,-0.10563033901070222,-0.3449942443088426,-0.3449942443088426,-0.3449942443088426,0.0,0.0,0.0,-0.48501204142255394
403,2021-02-07,-0.0344373308585401,-1.545526990899651,0.605188489988447,-0.0344373308585401,-0.0344373308585401,-0.4441581151450769,-0.4441581151450769,-0.4441581151450769,-0.1123639159450179,-0.1123639159450179,-0.1123639159450179,-0.331794199200059,-0.331794199200059,-0.331794199200059,0.0,0.0,0.0,-0.47859544600361703
404,2021-02-08,-0.03448720361407108,-1.3601107608227143,0.8798268186792133,-0.03448720361407108,-0.03448720361407108,-0.21736395361460237,-0.21736395361460237,-0.21736395361460237,0.0969648749211855,0.0969648749211855,0.0969648749211855,-0.31432882853578786,-0.31432882853578786,-0.31432882853578786,0.0,0.0,0.0,-0.25185115722867346
405,2021-02-09,-0.03453707636960207,-1.4134244860716,0.7921110403207152,-0.03453707636960207,-0.03453707636960207,-0.22221848083600748,-0.22221848083600748,-0.22221848083600748,0.07044047010635837,0.07044047010635837,0.07044047010635837,-0.2926589509423658,-0.2926589509423658,-0.2926589509423658,0.0,0.0,0.0,-0.25675555720560955
406,2021-02-10,-0.034586949125133055,-1.3664781433427902,1.0034975775827595,-0.034586949125133055,-0.034586949125133055,-0.2033626807984663,-0.2033626807984663,-0.2033626807984663,0.06355527524273938,0.06355527524273938,0.06355527524273938,-0.2669179560412057,-0.2669179560412057,-0.2669179560412057,0.0,0.0,0.0,-0.23794962992359936
407,2021-02-11,-0.03463682188066403,-1.2989414717476473,0.8376316723765649,-0.03463682188066403,-0.03463682188066403,-0.22120217163266023,-0.22120217163266023,-0.22120217163266023,0.016111392994239315,0.016111392994239315,0.016111392994239315,-0.23731356462689956,-0.23731356462689956,-0.23731356462689956,0.0,0.0,0.0,-0.2558389935133243
408,2021-02-12,-0.03468669463619503,-1.3016624569443094,0.8635946373712927,-0.03468669463619503,-0.03468669463619503,-0.2332058406850849,-0.2332058406850849,-0.2332058406850849,-0.02907775830874428,-0.02907775830874428,-0.02907775830874428,-0.2041280823763406,-0.2041280823763406,-0.2041280823763406,0.0,0.0,0.0,-0.26789253532127993
409,2021-02-13,-0.03473656739172601,-1.472665650987015,0.7272535825831297,-0.03473656739172601,-0.03473656739172601,-0.2733473605958199,-0.2733473605958199,-0.2733473605958199,-0.1056303390108937,-0.1056303390108937,-0.1056303390108937,-0.16771702158492618,-0.16771702158492618,-0.16771702158492618,0.0,0.0,0.0,-0.3080839279875459
410,2021-02-14,-0.034786440147257,-1.2573511255035614,0.8102001805055217,-0.034786440147257,-0.034786440147257,-0.24086992068422985,-0.24086992068422985,-0.24086992068422985,-0.11236391594494821,-0.11236391594494821,-0.11236391594494821,-0.12850600473928164,-0.12850600473928164,-0.12850600473928164,0.0,0.0,0.0,-0.27565636083148687
411,2021-02-15,-0.034836312902787984,-1.0587556295438314,1.0864975119132567,-0.034836312902787984,-0.034836312902787984,0.009978966885461215,0.009978966885461215,0.009978966885461215,0.09696487492125924,0.09696487492125924,0.09696487492125924,-0.08698590803579802,-0.08698590803579802,-0.08698590803579802,0.0,0.0,0.0,-0.024857346017326767
412,2021-02-16,-0.034886178034961676,-1.0340059809790447,1.1411987620944475,-0.034886178034961676,-0.034886178034961676,0.02673421907040306,0.02673421907040306,0.02673421907040306,0.0704404701064303,0.0704404701064303,0.0704404701064303,-0.04370625103602725,-0.04370625103602725,-0.04370625103602725,0.0,0.0,0.0,-0.008151958964558618
413,2021-02-17,-0.03493604316713537,-1.015757729934327,1.1656402623092597,-0.03493604316713537,-0.03493604316713537,0.06428838608974446,0.06428838608974446,0.06428838608974446,0.0635552752424993,0.0635552752424993,0.0635552752424993,0.0007331108472451652,0.0007331108472451652,0.0007331108472451652,0.0,0.0,0.0,0.029352342922609097
414,2021-02-18,-0.034985908299309046,-1.1389118293187186,1.1608416373917718,-0.034985908299309046,-0.034985908299309046,0.06180327590959985,0.06180327590959985,0.06180327590959985,0.016111392994319896,0.016111392994319896,0.016111392994319896,0.04569188291527996,0.04569188291527996,0.04569188291527996,0.0,0.0,0.0,0.026817367610290806
415,2021-02-19,-0.03503577343148274,-1.1105561085764186,1.090977650610184,-0.03503577343148274,-0.03503577343148274,0.06142289959104401,0.06142289959104401,0.06142289959104401,-0.029077758308868596,-0.029077758308868596,-0.029077758308868596,0.0905006578999126,0.0905006578999126,0.0905006578999126,0.0,0.0,0.0,0.02638712615956127
416,2021-02-20,-0.03508563856365643,-1.1051570198720193,1.1309278235438456,-0.03508563856365643,-0.03508563856365643,0.028843126373566782,0.028843126373566782,0.028843126373566782,-0.10563033901108523,-0.10563033901108523,-0.10563033901108523,0.13447346538465202,0.13447346538465202,0.13447346538465202,0.0,0.0,0.0,-0.0062425121900896476
417,2021-02-21,-0.03513550369583012,-1.1698233953406487,1.1215133802577248,-0.03513550369583012,-0.03513550369583012,0.06455737582007792,0.06455737582007792,0.06455737582007792,-0.1123639159447614,-0.1123639159447614,-0.1123639159447614,0.1769212917648393,0.1769212917648393,0.1769212917648393,0.0,0.0,0.0,0.0294218721242478
418,2021-02-22,-0.035185368828003806,-0.725017188205174,1.4687177286261734,-0.035185368828003806,-0.035185368828003806,0.3141311541059637,0.3141311541059637,0.3141311541059637,0.0969648749213515,0.0969648749213515,0.0969648749213515,0.2171662791846122,0.2171662791846122,0.2171662791846122,0.0,0.0,0.0,0.2789457852779599
419,2021-02-23,-0.03523523396017749,-0.8617194673943372,1.4352575586855323,-0.03523523396017749,-0.03523523396017749,0.32499674933929695,0.32499674933929695,0.32499674933929695,0.07044047010650507,0.07044047010650507,0.07044047010650507,0.2545562792327919,0.2545562792327919,0.2545562792327919,0.0,0.0,0.0,0.2897615153791195
420,2021-02-24,-0.035285099092351176,-0.7923639329439963,1.3950814855525808,-0.035285099092351176,-0.035285099092351176,0.3520346877076389,0.3520346877076389,0.3520346877076389,0.06355527524259824,0.06355527524259824,0.06355527524259824,0.28847941246504066,0.28847941246504066,0.28847941246504066,0.0,0.0,0.0,0.31674958861528774
421,2021-02-25,-0.03533496422452487,-0.743564441105067,1.4344804373027318,-0.03533496422452487,-0.03533496422452487,0.3344896620916561,0.3344896620916561,0.3344896620916561,0.016111392994363666,0.016111392994363666,0.016111392994363666,0.31837826909729244,0.31837826909729244,0.31837826909729244,0.0,0.0,0.0,0.2991546978671312
422,2021-02-26,-0.03538482935669855,-0.8668486993100255,1.326932056012911,-0.03538482935669855,-0.03538482935669855,0.3146856219469264,0.3146856219469264,0.3146856219469264,-0.029077758308763024,-0.029077758308763024,-0.029077758308763024,0.3437633802556894,0.3437633802556894,0.3437633802556894,0.0,0.0,0.0,0.27930079259022783
423,2021-02-27,-0.035434694488872244,-0.8554757757011964,1.3992816933357661,-0.035434694488872244,-0.035434694488872244,0.25859525447281345,0.25859525447281345,0.25859525447281345,-0.10563033901108415,-0.10563033901108415,-0.10563033901108415,0.3642255934838976,0.3642255934838976,0.3642255934838976,0.0,0.0,0.0,0.22316055998394121
424,2021-02-28,-0.03548455962104593,-0.8278784073416872,1.3291448864443836,-0.03548455962104593,-0.03548455962104593,0.2670830850745995,0.2670830850745995,0.2670830850745995,-0.11236391594480886,-0.11236391594480886,-0.11236391594480886,0.37944700101940837,0.37944700101940837,0.37944700101940837,0.0,0.0,0.0,0.23159852545355356
425,2021-03-01,-0.03553442475321962,-0.6088504788706486,1.5373305952992433,-0.03553442475321962,-0.03553442475321962,0.48617496948676003,0.48617496948676003,0.48617496948676003,0.0969648749209589,0.0969648749209589,0.0969648749209589,0.3892100945658012,0.3892100945658012,0.3892100945658012,0.0,0.0,0.0,0.4506405447335404
426,2021-03-02,-0.03558428988539331,-0.7387719251470244,1.5048514372749575,-0.03558428988539331,-0.03558428988539331,0.46384532561263514,0.46384532561263514,0.46384532561263514,0.07044047010657702,0.07044047010657702,0.07044047010657702,0.39340485550605814,0.39340485550605814,0.39340485550605814,0.0,0.0,0.0,0.42826103572724183
427,2021-03-03,-0.035634155017567,-0.6197440677037899,1.513367137796147,-0.035634155017567,-0.035634155017567,0.4555888092585393,0.4555888092585393,0.4555888092585393,0.06355527524269715,0.06355527524269715,0.06355527524269715,0.3920335340158421,0.3920335340158421,0.3920335340158421,0.0,0.0,0.0,0.4199546542409723
428,2021-03-04,-0.03568402014974069,-0.710389405320124,1.4296955475611408,-0.03568402014974069,-0.03568402014974069,0.40132431633477267,0.40132431633477267,0.40132431633477267,0.0161113929941858,0.0161113929941858,0.0161113929941858,0.3852129233405869,0.3852129233405869,0.3852129233405869,0.0,0.0,0.0,0.36564029618503197
429,2021-03-05,-0.035733885281914374,-0.819154975024896,1.3747927431291544,-0.035733885281914374,-0.035733885281914374,0.3440962370235378,0.3440962370235378,0.3440962370235378,-0.029077758308720784,-0.029077758308720784,-0.029077758308720784,0.3731739953322586,0.3731739953322586,0.3731739953322586,0.0,0.0,0.0,0.3083623517416234
430,2021-03-06,-0.03578375041408806,-0.8588472579770625,1.2533775381642251,-0.03578375041408806,-0.03578375041408806,0.2506284896746053,0.2506284896746053,0.2506284896746053,-0.1056303390110401,-0.1056303390110401,-0.1056303390110401,0.35625882868564546,0.35625882868564546,0.35625882868564546,0.0,0.0,0.0,0.21484473926051728
431,2021-03-07,-0.03583361554626175,-0.9075805488923029,1.1884902534287956,-0.03583361554626175,-0.03583361554626175,0.22255091452631176,0.22255091452631176,0.22255091452631176,-0.11236391594462206,-0.11236391594462206,-0.11236391594462206,0.3349148304709338,0.3349148304709338,0.3349148304709338,0.0,0.0,0.0,0.18671729898005002
432,2021-03-08,-0.03588348067843544,-0.7060328267611291,1.4685028372484972,-0.03588348067843544,-0.03588348067843544,0.406651197587145,0.406651197587145,0.406651197587145,0.09696487492105114,0.09696487492105114,0.09696487492105114,0.30968632266609386,0.30968632266609386,0.30968632266609386,0.0,0.0,0.0,0.3707677169087096
433,2021-03-09,-0.035933345810609134,-0.7755759594926741,1.4024889386669068,-0.035933345810609134,-0.035933345810609134,0.3516441066017405,0.3516441066017405,0.3516441066017405,0.07044047010648133,0.07044047010648133,0.07044047010648133,0.2812036364952592,0.2812036364952592,0.2812036364952592,0.0,0.0,0.0,0.31571076079113136
434,2021-03-10,-0.03598321094278281,-0.8277121277676088,1.3447637800719183,-0.03598321094278281,-0.03598321094278281,0.31372520171590845,0.31372520171590845,0.31372520171590845,0.06355527524262657,0.06355527524262657,0.06355527524262657,0.2501699264732819,0.2501699264732819,0.2501699264732819,0.0,0.0,0.0,0.27774199077312567
435,2021-03-11,-0.036033076074956503,-0.8561016301535826,1.3545175695645149,-0.036033076074956503,-0.036033076074956503,0.23345737414793605,0.23345737414793605,0.23345737414793605,0.016111392994451204,0.016111392994451204,0.016111392994451204,0.21734598115348483,0.21734598115348483,0.21734598115348483,0.0,0.0,0.0,0.19742429807297954
436,2021-03-12,-0.03608294120713019,-0.9140529372490169,1.2221996674642848,-0.03608294120713019,-0.03608294120713019,0.15445560844238476,0.15445560844238476,0.15445560844238476,-0.029077758308845094,-0.029077758308845094,-0.029077758308845094,0.18353336675122986,0.18353336675122986,0.18353336675122986,0.0,0.0,0.0,0.11837266723525458
437,2021-03-13,-0.03613280633930387,-1.0275016156686194,1.057995010175493,-0.03613280633930387,-0.03613280633930387,0.043925952279236374,0.043925952279236374,0.043925952279236374,-0.10563033901084645,-0.10563033901084645,-0.10563033901084645,0.14955629129008283,0.14955629129008283,0.14955629129008283,0.0,0.0,0.0,0.007793145939932501
438,2021-03-14,-0.03618267147147757,-1.1685627889580066,1.0307208318354804,-0.03618267147147757,-0.03618267147147757,0.0038787031254597917,0.0038787031254597917,0.0038787031254597917,-0.1123639159444352,-0.1123639159444352,-0.1123639159444352,0.11624261906989501,0.11624261906989501,0.11624261906989501,0.0,0.0,0.0,-0.03230396834601778
439,2021-03-15,-0.03623253660365126,-1.01274978902245,1.2807254124306577,-0.03623253660365126,-0.03623253660365126,0.18136937163874087,0.18136937163874087,0.18136937163874087,0.09696487492112489,0.09696487492112489,0.09696487492112489,0.08440449671761598,0.08440449671761598,0.08440449671761598,0.0,0.0,0.0,0.14513683503508962
440,2021-03-16,-0.03628240173582494,-1.0637440746830364,1.249120292727783,-0.03628240173582494,-0.03628240173582494,0.1252595418647997,0.1252595418647997,0.1252595418647997,0.07044047010646946,0.07044047010646946,0.07044047010646946,0.054819071758330264,0.054819071758330264,0.054819071758330264,0.0,0.0,0.0,0.08897714012897476
441,2021-03-17,-0.03633226686799863,-1.028205250732453,1.1182937028254816,-0.03633226686799863,-0.03633226686799863,0.09176506697708539,0.09176506697708539,0.09176506697708539,0.06355527524290171,0.06355527524290171,0.06355527524290171,0.028209791734183694,0.028209791734183694,0.028209791734183694,0.0,0.0,0.0,0.05543280010908676
442,2021-03-18,-0.03638213200017232,-1.1088937975450908,1.112564958941581,-0.03638213200017232,-0.03638213200017232,0.021340158974199525,0.021340158974199525,0.021340158974199525,0.016111392994273336,0.016111392994273336,0.016111392994273336,0.005228765979926188,0.005228765979926188,0.005228765979926188,0.0,0.0,0.0,-0.015041973025972794
443,2021-03-19,-0.03643199713234601,-1.1914540746265614,0.986694898137217,-0.03643199713234601,-0.03643199713234601,-0.04263710518400619,-0.04263710518400619,-0.04263710518400619,-0.029077758308969394,-0.029077758308969394,-0.029077758308969394,-0.013559346875036796,-0.013559346875036796,-0.013559346875036796,0.0,0.0,0.0,-0.0790691023163522
444,2021-03-20,-0.036481862264519695,-1.2331833209752907,0.9312754441057216,-0.036481862264519695,-0.036481862264519695,-0.13332183346857018,-0.13332183346857018,-0.13332183346857018,-0.10563033901103795,-0.10563033901103795,-0.10563033901103795,-0.02769149445753222,-0.02769149445753222,-0.02769149445753222,0.0,0.0,0.0,-0.16980369573308987
445,2021-03-21,-0.036531727396693386,-1.3392698304371036,0.9895848139242969,-0.036531727396693386,-0.036531727396693386,-0.1491819580122804,-0.1491819580122804,-0.1491819580122804,-0.11236391594436554,-0.11236391594436554,-0.11236391594436554,-0.036818042067914884,-0.036818042067914884,-0.036818042067914884,0.0,0.0,0.0,-0.1857136854089738
446,2021-03-22,-0.03658159252886708,-1.2197673362956694,1.0542974612254046,-0.03658159252886708,-0.03658159252886708,0.05625296694201548,0.05625296694201548,0.05625296694201548,0.0969648749207508,0.0969648749207508,0.0969648749207508,-0.04071190797873533,-0.04071190797873533,-0.04071190797873533,0.0,0.0,0.0,0.019671374413148403
447,2021-03-23,-0.03663145766104076,-1.0396591090589544,1.0407357868738767,-0.03663145766104076,-0.03663145766104076,0.031165714433610065,0.031165714433610065,0.031165714433610065,0.07044047010645757,0.07044047010645757,0.07044047010645757,-0.03927475567284751,-0.03927475567284751,-0.03927475567284751,0.0,0.0,0.0,-0.005465743227430698
448,2021-03-24,-0.036681322793214455,-1.1203971343786372,1.1440437905028338,-0.036681322793214455,-0.036681322793214455,0.031015225908692524,0.031015225908692524,0.031015225908692524,0.06355527524266161,0.06355527524266161,0.06355527524266161,-0.03254004933396908,-0.03254004933396908,-0.03254004933396908,0.0,0.0,0.0,-0.00566609688452193
449,2021-03-25,-0.03673118792538814,-1.0785417201722778,0.980160765679653,-0.03673118792538814,-0.03673118792538814,-0.004561465488995788,-0.004561465488995788,-0.004561465488995788,0.016111392994095468,0.016111392994095468,0.016111392994095468,-0.020672858483091257,-0.020672858483091257,-0.020672858483091257,0.0,0.0,0.0,-0.04129265341438393
450,2021-03-26,-0.036781053057561824,-1.1970302413273193,1.0019610239612442,-0.036781053057561824,-0.036781053057561824,-0.03304413978460472,-0.03304413978460472,-0.03304413978460472,-0.029077758308863833,-0.029077758308863833,-0.029077758308863833,-0.003966381475740887,-0.003966381475740887,-0.003966381475740887,0.0,0.0,0.0,-0.06982519284216654
451,2021-03-27,-0.036830918189735516,-1.3261417977167171,0.9710026493852149,-0.036830918189735516,-0.036830918189735516,-0.08846558239566854,-0.08846558239566854,-0.08846558239566854,-0.10563033901103691,-0.10563033901103691,-0.10563033901103691,0.01716475661536837,0.01716475661536837,0.01716475661536837,0.0,0.0,0.0,-0.12529650058540406
452,2021-03-28,-0.0368807833219092,-1.2375005683259315,0.9776838094836633,-0.0368807833219092,-0.0368807833219092,-0.07016962523114008,-0.07016962523114008,-0.07016962523114008,-0.11236391594470933,-0.11236391594470933,-0.11236391594470933,0.04219429071356926,0.04219429071356926,0.04219429071356926,0.0,0.0,0.0,-0.10705040855304929
453,2021-03-29,-0.03693064845408289,-0.9571424615483602,1.2264672054384322,-0.03693064845408289,-0.03693064845408289,0.16746183814526808,0.16746183814526808,0.16746183814526808,0.09696487492082456,0.09696487492082456,0.09696487492082456,0.07049696322444353,0.07049696322444353,0.07049696322444353,0.0,0.0,0.0,0.13053118969118518
454,2021-03-30,-0.03698051358625658,-0.903576226176505,1.2264262820886291,-0.03698051358625658,-0.03698051358625658,0.17180420075296376,0.17180420075296376,0.17180420075296376,0.0704404701064457,0.0704404701064457,0.0704404701064457,0.10136373064651805,0.10136373064651805,0.10136373064651805,0.0,0.0,0.0,0.13482368716670717
455,2021-03-31,-0.03703037871843027,-0.9619932078795469,1.2306979650927712,-0.03703037871843027,-0.03703037871843027,0.19757443225862095,0.19757443225862095,0.19757443225862095,0.06355527524276053,0.06355527524276053,0.06355527524276053,0.13401915701586042,0.13401915701586042,0.13401915701586042,0.0,0.0,0.0,0.1605440535401907
456,2021-04-01,-0.037080243850603954,-0.9340245327643691,1.215202961259592,-0.037080243850603954,-0.037080243850603954,0.18375195346032952,0.18375195346032952,0.18375195346032952,0.016111392994139242,0.016111392994139242,0.016111392994139242,0.1676405604661903,0.1676405604661903,0.1676405604661903,0.0,0.0,0.0,0.14667170960972556
457,2021-04-02,-0.03713010898277813,-0.9709378657328994,1.2947434432197904,-0.03713010898277813,-0.03713010898277813,0.17230067044028022,0.17230067044028022,0.17230067044028022,-0.029077758308591727,-0.029077758308591727,-0.029077758308591727,0.20137842874887202,0.20137842874887202,0.20137842874887202,0.0,0.0,0.0,0.1351705614575021
458,2021-04-03,-0.03235053501036824,-1.0173215231826689,1.1215562474412402,-0.03235053501036824,-0.03235053501036824,0.12874724264186638,0.12874724264186638,0.12874724264186638,-0.10563033901103584,-0.10563033901103584,-0.10563033901103584,0.2343775816529022,0.2343775816529022,0.2343775816529022,0.0,0.0,0.0,0.09639670763149813
459,2021-04-04,-0.027570961037958027,-0.9392345107135187,1.2180250698553294,-0.027570961037958027,-0.027570961037958027,0.15343461808763614,0.15343461808763614,0.15343461808763614,-0.11236391594475681,-0.11236391594475681,-0.11236391594475681,0.26579853403239295,0.26579853403239295,0.26579853403239295,0.0,0.0,0.0,0.1258636570496781
